위판일자,산지조합명,수산물표준코드명,평균가,총판매액
2021-10-02,인천,낙지,6750.0,64500
2021-10-03,인천,넙치,13000.0,13000
2021-10-03,인천,붕장어,10000.0,20000
2021-10-03,인천,낙지,4000.0,196000
2021-10-04,인천,넙치,13000.0,26000
2021-10-04,인천,조피볼락,15000.0,15000
2021-10-04,인천,붕장어,15000.0,170500
2021-10-04,인천,낙지,5650.0,12000
2021-10-05,인천,넙치,26000.0,78000
2021-10-05,인천,조피볼락,17000.0,17000
2021-10-05,인천,낙지,4500.0,27000
2021-10-06,인천,붕장어,15000.0,154000
2021-10-06,인천,낙지,4000.0,28000
2021-10-07,인천,붕장어,8000.0,16000
2021-10-07,인천,낙지,6700.0,119000
2021-10-08,인천,넙치,16000.0,94000
2021-10-08,인천,붕장어,11000.0,27500
2021-10-08,인천,낙지,4737.5,125000
2021-10-09,인천,참돔,14000.0,30000
2021-10-09,인천,붕장어,8000.0,8000
2021-10-09,인천,낙지,6400.0,669900
2021-10-10,인천,넙치,11000.0,88000
2021-10-10,인천,참돔,15000.0,22500
2021-10-10,인천,붕장어,12000.0,36000
2021-10-10,인천,낙지,7112.5,210000
2021-10-11,인천,넙치,23500.0,98000
2021-10-11,인천,붕장어,13000.0,119000
2021-10-11,인천,낙지,7233.5,220000
2021-10-12,인천,넙치,17800.0,229500
2021-10-12,인천,붕장어,14000.0,147000
2021-10-12,인천,낙지,6150.0,120000
2021-10-13,인천,넙치,24000.0,120000
2021-10-13,인천,붕장어,13333.0,236000
2021-10-13,인천,낙지,6900.0,352000
2021-10-14,인천,낙지,7979.25,222000
2021-10-15,인천,붕장어,13833.0,478000
2021-10-15,인천,낙지,8106.25,260200
2021-10-16,인천,넙치,5000.0,5000
2021-10-16,인천,조피볼락,10000.0,10000
2021-10-16,인천,붕장어,12564.0,860800
2021-10-16,인천,낙지,6433.5,374200
2021-10-18,인천,넙치,23500.0,84500
2021-10-18,인천,조피볼락,13000.0,13000
2021-10-18,인천,붕장어,10000.0,20000
2021-10-18,인천,낙지,5650.0,554400
2021-10-19,인천,넙치,19250.0,541000
2021-10-19,인천,참돔,16750.0,164000
2021-10-19,인천,붕장어,13250.0,1229500
2021-10-19,인천,낙지,5768.75,848200
2021-10-20,인천,넙치,17769.0,100000
2021-10-20,인천,감성돔,30000.0,45000
2021-10-20,인천,참돔,16666.5,54000
2021-10-20,인천,조피볼락,16000.0,16000
2021-10-20,인천,붕장어,14500.0,266000
2021-10-20,인천,낙지,6162.5,411000
2021-10-21,인천,넙치,18271.5,427500
2021-10-21,인천,참돔,14166.5,15000
2021-10-21,인천,붕장어,13700.0,289000
2021-10-21,인천,낙지,5626.75,425600
2021-10-22,인천,넙치,20600.0,293000
2021-10-22,인천,참돔,19333.5,184500
2021-10-22,인천,조피볼락,13000.0,13000
2021-10-22,인천,붕장어,10000.0,164000
2021-10-22,인천,낙지,6868.75,299300
2021-10-23,인천,넙치,22785.5,659000
2021-10-23,인천,참돔,22000.0,44000
2021-10-23,인천,민어,25500.0,115000
2021-10-23,인천,붕장어,12800.0,308000
2021-10-23,인천,낙지,6915.0,608000
2021-10-24,인천,넙치,20250.0,106500
2021-10-24,인천,참돔,20667.0,103000
2021-10-24,인천,조피볼락,15000.0,30000
2021-10-24,인천,붕장어,9714.0,268000
2021-10-24,인천,낙지,5400.0,764400
2021-10-25,인천,넙치,24633.5,256000
2021-10-25,인천,참돔,6000.0,90000
2021-10-25,인천,붕장어,14000.0,210000
2021-10-25,인천,낙지,5337.5,219600
2021-10-26,인천,넙치,27500.0,160000
2021-10-26,인천,붕장어,12071.0,579000
2021-10-26,인천,낙지,5332.3125,1244800
2021-10-27,인천,넙치,25000.0,177000
2021-10-27,인천,붕장어,15167.0,477000
2021-10-27,인천,낙지,4850.0,1875500
2021-10-28,인천,붕장어,15000.0,60000
2021-10-28,인천,낙지,2900.0,25000
2021-10-29,인천,넙치,26500.0,20000
2021-10-29,인천,조피볼락,20000.0,314000
2021-10-29,인천,붕장어,12875.0,202500
2021-10-29,인천,낙지,8575.0,180000
2021-10-30,인천,넙치,5000.0,35000
2021-10-30,인천,조피볼락,10000.0,40000
2021-10-30,인천,붕장어,9600.0,2348000
2021-10-30,인천,낙지,6700.0,57200
2021-10-31,인천,넙치,23333.0,215000
2021-10-31,인천,조피볼락,10000.0,20000
2021-10-31,인천,붕장어,8409.0,3685000
2021-10-31,인천,낙지,6475.0,856800
2021-09-03,인천,붕장어,8750.0,31250
2021-09-04,인천,돌돔,14000.0,322000
2021-09-04,인천,붕장어,11500.0,198000
2021-09-05,인천,붕장어,8000.0,8000
2021-09-06,인천,넙치,5000.0,5000
2021-09-06,인천,붕장어,10000.0,290500
2021-09-06,인천,낙지,4400.0,70400
2021-09-07,인천,낙지,2300.0,115000
2021-09-09,인천,넙치,25000.0,87500
2021-09-09,인천,붕장어,6000.0,12000
2021-09-09,인천,낙지,3500.0,225000
